clinica,nombre_completo,cmp,codigo_medico,activo,experiencia,url_imagen,url_cita,especialidad_slug,especialidad,description_card,sede_slug,sede_title,sede_adress,distrito,tipo_atencion_slug,tipo_atencion_title,dia,hora_inicio,hora_fin,fecha_scraping
Clínica Anglo Americana,"tochio marchena, carlos humberto",26732,341,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (2002 - 2003) Posgrado: Ortopedia y Traumatología, Hospital Guillermo Almenara Irigoyen, UNMSM (2006 - 2009) Pasantías: Rodilla...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Tochio-Carlos-4.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/tochio-marchena-carlos-humberto/,traumatología---cirugía-de-caderatraumatología---cirugía-de-rodillatraumatología-y-ortopedia,Traumatología - Cirugía De CaderaTraumatología - Cirugía De RodillaTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De CaderaTraumatología - Cirugía De RodillaTraumatología y Ortopedia,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Viernes,14:00,17:00,2025-11-22
Clínica Anglo Americana,"toledo luksic, lucieta",49359,8560,True,"Pregrado: Facultad de Medicina, Universidad Ricardo Palma   (2007) Posgrado: Urología,  Hospital Nacional Alberto Sabogal Sologuren, Universidad Nacional Mayor de San Marcos,  (2008-2011) Pasantías: C...",https://clinicaangloamericana.pe/wp-content/uploads/2018/09/Toledo-Lucieta-1.png,https://clinicaangloamericana.pe/medicos/urologia/toledo-luksic-lucieta/,urología,Urología,Médico especialista en Urología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"toledo luksic, lucieta",49359,8560,True,"Pregrado: Facultad de Medicina, Universidad Ricardo Palma   (2007) Posgrado: Urología,  Hospital Nacional Alberto Sabogal Sologuren, Universidad Nacional Mayor de San Marcos,  (2008-2011) Pasantías: C...",https://clinicaangloamericana.pe/wp-content/uploads/2018/09/Toledo-Lucieta-1.png,https://clinicaangloamericana.pe/medicos/urologia/toledo-luksic-lucieta/,urología,Urología,Médico especialista en Urología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:00,10:20,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,10:00,12:30,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,10:00,12:30,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,10:00,12:30,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,10:00,12:30,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Martes,16:00,18:00,2025-11-22
Clínica Anglo Americana,"torres manrique, david",24493,343,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1990) Posgrado: Ortopedia y traumatología, Hospital Nacional Daniel A. Carrión, UNMSM (1995 - 1998) Pasantías: Servicio de sal...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-David-3.jpg,https://clinicaangloamericana.pe/medicos/traumatologia-y-ortopedia/torres-manrique-david/,traumatología---cirugía-de-hombrotraumatología-y-ortopedia,Traumatología - Cirugía De HombroTraumatología y Ortopedia,Médico especialista en Traumatología - Cirugía De HombroTraumatología y Ortopedia,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Jueves,09:45,16:05,2025-11-22
Clínica Anglo Americana,"torres márquez, javier",7154,344,True,"Pregrado: Facultad de Medicina, Universidad Nacional de San Agustín, Arequipa Posgrado: Neurocirugía, Instituto de neurocirugía e investigaciones cerebrales, Universidad de Chile, Chile Certificacione...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Marquez-Javier-1.png,https://clinicaangloamericana.pe/medicos/neurocirugia/torres-marquez-javier/,neurocirugía,Neurocirugía,Médico especialista en Neurocirugía,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"torres márquez, javier",7154,344,True,"Pregrado: Facultad de Medicina, Universidad Nacional de San Agustín, Arequipa Posgrado: Neurocirugía, Instituto de neurocirugía e investigaciones cerebrales, Universidad de Chile, Chile Certificacione...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Marquez-Javier-1.png,https://clinicaangloamericana.pe/medicos/neurocirugia/torres-marquez-javier/,neurocirugía,Neurocirugía,Médico especialista en Neurocirugía,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:30,12:00,2025-11-22
Clínica Anglo Americana,"torres ruiz, lourdes",27776,345,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1993 - 1994) Posgrado: Cirugía de tórax y cardiovascular, Hospital Nacional Edgardo Rebagliati Martins, UNMSM (1995 - 1998) Pa...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Lourdes-2.jpg,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/torres-ruiz-lourdes/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"torres ruiz, lourdes",27776,345,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1993 - 1994) Posgrado: Cirugía de tórax y cardiovascular, Hospital Nacional Edgardo Rebagliati Martins, UNMSM (1995 - 1998) Pa...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Lourdes-2.jpg,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/torres-ruiz-lourdes/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,09:00,12:00,2025-11-22
Clínica Anglo Americana,"torres ruiz, lourdes",27776,345,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1993 - 1994) Posgrado: Cirugía de tórax y cardiovascular, Hospital Nacional Edgardo Rebagliati Martins, UNMSM (1995 - 1998) Pa...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Lourdes-2.jpg,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/torres-ruiz-lourdes/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,09:00,12:00,2025-11-22
Clínica Anglo Americana,"torres ruiz, lourdes",27776,345,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1993 - 1994) Posgrado: Cirugía de tórax y cardiovascular, Hospital Nacional Edgardo Rebagliati Martins, UNMSM (1995 - 1998) Pa...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Lourdes-2.jpg,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/torres-ruiz-lourdes/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,09:00,12:00,2025-11-22
Clínica Anglo Americana,"torres ruiz, lourdes",27776,345,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1993 - 1994) Posgrado: Cirugía de tórax y cardiovascular, Hospital Nacional Edgardo Rebagliati Martins, UNMSM (1995 - 1998) Pa...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Lourdes-2.jpg,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/torres-ruiz-lourdes/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,15:00,16:30,2025-11-22
Clínica Anglo Americana,"torres ruiz, lourdes",27776,345,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1993 - 1994) Posgrado: Cirugía de tórax y cardiovascular, Hospital Nacional Edgardo Rebagliati Martins, UNMSM (1995 - 1998) Pa...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Torres-Lourdes-2.jpg,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/torres-ruiz-lourdes/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,16:30,2025-11-22
Clínica Anglo Americana,"ubillus loo, ricardo",22760,346,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1988) Posgrado: Urología, Hospital Arzobispo Loayza, UNMSM (1991 - 1994) Grados académicos: Maestría en Medicina, UPSMP Docenc...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Ubillus-Ricardo-1.png,https://clinicaangloamericana.pe/medicos/urologia/ubillus-loo-ricardo/,urología,Urología,Médico especialista en Urología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"ubillus loo, ricardo",22760,346,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1988) Posgrado: Urología, Hospital Arzobispo Loayza, UNMSM (1991 - 1994) Grados académicos: Maestría en Medicina, UPSMP Docenc...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Ubillus-Ricardo-1.png,https://clinicaangloamericana.pe/medicos/urologia/ubillus-loo-ricardo/,urología,Urología,Médico especialista en Urología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,09:00,12:40,2025-11-22
Clínica Anglo Americana,"ubillus loo, ricardo",22760,346,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1988) Posgrado: Urología, Hospital Arzobispo Loayza, UNMSM (1991 - 1994) Grados académicos: Maestría en Medicina, UPSMP Docenc...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Ubillus-Ricardo-1.png,https://clinicaangloamericana.pe/medicos/urologia/ubillus-loo-ricardo/,urología,Urología,Médico especialista en Urología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:00,12:40,2025-11-22
Clínica Anglo Americana,"ubillus loo, ricardo",22760,346,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1988) Posgrado: Urología, Hospital Arzobispo Loayza, UNMSM (1991 - 1994) Grados académicos: Maestría en Medicina, UPSMP Docenc...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Ubillus-Ricardo-1.png,https://clinicaangloamericana.pe/medicos/urologia/ubillus-loo-ricardo/,urología,Urología,Médico especialista en Urología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,15:00,18:00,2025-11-22
Clínica Anglo Americana,"ubillus loo, ricardo",22760,346,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1988) Posgrado: Urología, Hospital Arzobispo Loayza, UNMSM (1991 - 1994) Grados académicos: Maestría en Medicina, UPSMP Docenc...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Ubillus-Ricardo-1.png,https://clinicaangloamericana.pe/medicos/urologia/ubillus-loo-ricardo/,urología,Urología,Médico especialista en Urología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Viernes,15:00,18:00,2025-11-22
Clínica Anglo Americana,"ubillus loo, ricardo",22760,346,True,"Pregrado: Facultad de Medicina, Universidad Nacional Mayor de San Marcos (1988) Posgrado: Urología, Hospital Arzobispo Loayza, UNMSM (1991 - 1994) Grados académicos: Maestría en Medicina, UPSMP Docenc...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Ubillus-Ricardo-1.png,https://clinicaangloamericana.pe/medicos/urologia/ubillus-loo-ricardo/,urología,Urología,Médico especialista en Urología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,17:40,2025-11-22
Clínica Anglo Americana,"ulloa millares, viviana nair",37454,9234,True,"Pregrado: Facultad de Medicina San Fernando, Universidad Nacional Mayor de San Marcos (1994-2001) Posgrado: Endocrinología, Hospital Nacional Edgardo Rebagliati Martins, Universidad Nacional Mayor de ...",https://clinicaangloamericana.pe/wp-content/uploads/2019/04/Ulloa-Viviana-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/ulloa-millares-viviana-nair/,endocrinología,Endocrinología,Médico especialista en Endocrinología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"ulloa millares, viviana nair",37454,9234,True,"Pregrado: Facultad de Medicina San Fernando, Universidad Nacional Mayor de San Marcos (1994-2001) Posgrado: Endocrinología, Hospital Nacional Edgardo Rebagliati Martins, Universidad Nacional Mayor de ...",https://clinicaangloamericana.pe/wp-content/uploads/2019/04/Ulloa-Viviana-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/ulloa-millares-viviana-nair/,endocrinología,Endocrinología,Médico especialista en Endocrinología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,17:00,19:00,2025-11-22
Clínica Anglo Americana,"ulloa millares, viviana nair",37454,9234,True,"Pregrado: Facultad de Medicina San Fernando, Universidad Nacional Mayor de San Marcos (1994-2001) Posgrado: Endocrinología, Hospital Nacional Edgardo Rebagliati Martins, Universidad Nacional Mayor de ...",https://clinicaangloamericana.pe/wp-content/uploads/2019/04/Ulloa-Viviana-1.png,https://clinicaangloamericana.pe/medicos/endocrinologia/ulloa-millares-viviana-nair/,endocrinología,Endocrinología,Médico especialista en Endocrinología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,17:00,19:00,2025-11-22
Clínica Anglo Americana,"uribe ramírez, luis eduardo",47348,97334,True,Pregrado: Facultad de Medicina Universidad Nacional de Trujillo - 2016 Posgrado: Especialista en Hematología - Hospital Nacional Edgardo Rebagliati Martins (EsSalud) - Universidad Peruana Cayetano Her...,https://clinicaangloamericana.pe/wp-content/uploads/2023/02/URIBE-RAMIREZ-LUIS-EDUARDO-380x380.jpg,https://clinicaangloamericana.pe/medicos/hematologia/uribe-ramirez-luis-eduardo/,hematología,Hematología,Médico especialista en Hematología,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"uribe ramírez, luis eduardo",47348,97334,True,Pregrado: Facultad de Medicina Universidad Nacional de Trujillo - 2016 Posgrado: Especialista en Hematología - Hospital Nacional Edgardo Rebagliati Martins (EsSalud) - Universidad Peruana Cayetano Her...,https://clinicaangloamericana.pe/wp-content/uploads/2023/02/URIBE-RAMIREZ-LUIS-EDUARDO-380x380.jpg,https://clinicaangloamericana.pe/medicos/hematologia/uribe-ramirez-luis-eduardo/,hematología,Hematología,Médico especialista en Hematología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Lunes,15:00,18:30,2025-11-22
Clínica Anglo Americana,"uribe ramírez, luis eduardo",47348,97334,True,Pregrado: Facultad de Medicina Universidad Nacional de Trujillo - 2016 Posgrado: Especialista en Hematología - Hospital Nacional Edgardo Rebagliati Martins (EsSalud) - Universidad Peruana Cayetano Her...,https://clinicaangloamericana.pe/wp-content/uploads/2023/02/URIBE-RAMIREZ-LUIS-EDUARDO-380x380.jpg,https://clinicaangloamericana.pe/medicos/hematologia/uribe-ramirez-luis-eduardo/,hematología,Hematología,Médico especialista en Hematología,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,09:00,12:30,2025-11-22
Clínica Anglo Americana,"uribe ramírez, luis eduardo",47348,97334,True,Pregrado: Facultad de Medicina Universidad Nacional de Trujillo - 2016 Posgrado: Especialista en Hematología - Hospital Nacional Edgardo Rebagliati Martins (EsSalud) - Universidad Peruana Cayetano Her...,https://clinicaangloamericana.pe/wp-content/uploads/2023/02/URIBE-RAMIREZ-LUIS-EDUARDO-380x380.jpg,https://clinicaangloamericana.pe/medicos/hematologia/uribe-ramirez-luis-eduardo/,hematología,Hematología,Médico especialista en Hematología,la-molina,La Molina,"Av. La Fontana 362, La Molina",La Molina,presencial,Presencial,Martes,09:00,13:00,2025-11-22
Clínica Anglo Americana,"urquizo choque, edwin",42362,6476,True,"Pregrado: Facultad de Medicina Humana, Universidad Nacional del Altiplano-Puno (2002) Posgrado: Radiología, Hospital Nacional Daniel Alcides Carrión- Callao, Universidad Nacional Mayor de San Marcos (...",https://clinicaangloamericana.pe/wp-content/uploads/2016/12/Urquizo-Edwin-1.png,https://clinicaangloamericana.pe/medicos/imagenes-ecografia-doppler-y-elastografia/urquizo-choque-edwin/,"imágenes---ecografía,-doppler-y-elastografíaimágenes---tomografía-espiral-multicorte","Imágenes - Ecografía, Doppler y ElastografíaImágenes - Tomografía Espiral Multicorte","Médico especialista en Imágenes - Ecografía, Doppler y ElastografíaImágenes - Tomografía Espiral Multicorte",sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"valdez fernández-baca, luis manuel",24093,347,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia Posgrado: Medicina INTerna, Henry Ford Hospital, Detroit, Michigan, U.S.A (1991 - 1994) Enfermedades Infecciosas, University of Tex...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Valdez-Luis-Manuel-3.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/valdez-fernandez-baca-luis-manuel/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"valdez fernández-baca, luis manuel",24093,347,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia Posgrado: Medicina INTerna, Henry Ford Hospital, Detroit, Michigan, U.S.A (1991 - 1994) Enfermedades Infecciosas, University of Tex...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Valdez-Luis-Manuel-3.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/valdez-fernandez-baca-luis-manuel/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Martes,16:30,18:00,2025-11-22
Clínica Anglo Americana,"valdez fernández-baca, luis manuel",24093,347,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia Posgrado: Medicina INTerna, Henry Ford Hospital, Detroit, Michigan, U.S.A (1991 - 1994) Enfermedades Infecciosas, University of Tex...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Valdez-Luis-Manuel-3.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/valdez-fernandez-baca-luis-manuel/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,16:30,18:00,2025-11-22
Clínica Anglo Americana,"valdez fernández-baca, luis manuel",24093,347,True,"Pregrado: Facultad de Medicina, Universidad Peruana Cayetano Heredia Posgrado: Medicina INTerna, Henry Ford Hospital, Detroit, Michigan, U.S.A (1991 - 1994) Enfermedades Infecciosas, University of Tex...",https://clinicaangloamericana.pe/wp-content/uploads/2015/04/Valdez-Luis-Manuel-3.png,https://clinicaangloamericana.pe/medicos/enfermedades-infecciosas-y-tropicales/valdez-fernandez-baca-luis-manuel/,enfermedades-infecciosas-y-tropicales,Enfermedades Infecciosas y Tropicales,Médico especialista en Enfermedades Infecciosas y Tropicales,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,16:30,18:00,2025-11-22
Clínica Anglo Americana,"valdivia gallegos, josé luis",49105,11096,True,Pregrado: Médico Cirujano – Universidad San Martín de Porres (2007) Posgrado: Especialista en Medicina de Rehabilitación – Hospital Universitario 12 de Octubre de Madrid (2013) Master en Valoración de...,https://clinicaangloamericana.pe/wp-content/uploads/2021/04/CLINICA-ANGLO0449-380x380.jpg,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/valdivia-gallegos-jose-luis/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
Clínica Anglo Americana,"valdivia gallegos, josé luis",49105,11096,True,Pregrado: Médico Cirujano – Universidad San Martín de Porres (2007) Posgrado: Especialista en Medicina de Rehabilitación – Hospital Universitario 12 de Octubre de Madrid (2013) Master en Valoración de...,https://clinicaangloamericana.pe/wp-content/uploads/2021/04/CLINICA-ANGLO0449-380x380.jpg,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/valdivia-gallegos-jose-luis/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Miércoles,15:00,18:30,2025-11-22
Clínica Anglo Americana,"valdivia gallegos, josé luis",49105,11096,True,Pregrado: Médico Cirujano – Universidad San Martín de Porres (2007) Posgrado: Especialista en Medicina de Rehabilitación – Hospital Universitario 12 de Octubre de Madrid (2013) Master en Valoración de...,https://clinicaangloamericana.pe/wp-content/uploads/2021/04/CLINICA-ANGLO0449-380x380.jpg,https://clinicaangloamericana.pe/medicos/medicina-fisica-y-rehabilitacion/valdivia-gallegos-jose-luis/,medicina-física-y-rehabilitación,Medicina Física y Rehabilitación,Médico especialista en Medicina Física y Rehabilitación,san-isidro,San Isidro,"Alfredo Salazar N° 350, San Isidro",San Isidro,presencial,Presencial,Jueves,15:00,18:30,2025-11-22
Clínica Anglo Americana,"valenzuela livia, horacio",049323,7200,True,"Pregrado: Facultad de Medicina de la Universidad Peruana Cayetano Heredia (2000-2006) Posgrado: Cirugía Cardiovascular, Hospital Clínico Universitario de Valladolid, España (2009 - 2014) Pasantías: Ho...",https://clinicaangloamericana.pe/wp-content/uploads/2017/07/Valenzuela-Horacio-1.png,https://clinicaangloamericana.pe/medicos/cirugia-cardiovascular-torax-y-endovascular/valenzuela-livia-horacio/,"cirugía-cardiovascular,-tórax-y-endovascular","Cirugía Cardiovascular, Tórax y Endovascular","Médico especialista en Cirugía Cardiovascular, Tórax y Endovascular",sede-principal,Sede Principal,,,presencial,Presencial,EMAIL,,,2025-11-22
